County,Year,Deaths,County_Name,State
"Monroe County, PA",2003.0,17.0,Monroe County, PA
"Monroe County, PA",2004.0,10.0,Monroe County, PA
"Monroe County, PA",2005.0,18.0,Monroe County, PA
"Monroe County, PA",2006.0,19.0,Monroe County, PA
"Monroe County, PA",2007.0,23.0,Monroe County, PA
"Monroe County, PA",2008.0,22.0,Monroe County, PA
"Monroe County, PA",2009.0,27.0,Monroe County, PA
"Monroe County, PA",2010.0,15.0,Monroe County, PA
"Monroe County, PA",2011.0,18.0,Monroe County, PA
"Monroe County, PA",2012.0,23.0,Monroe County, PA
"Monroe County, PA",2013.0,22.0,Monroe County, PA
"Monroe County, PA",2014.0,20.0,Monroe County, PA
"Monroe County, PA",2015.0,36.0,Monroe County, PA
"Monroe County, TN",2015.0,11.0,Monroe County, TN
"Montcalm County, MI",2015.0,14.0,Montcalm County, MI
"Monterey County, CA",2003.0,29.0,Monterey County, CA
"Monterey County, CA",2004.0,43.0,Monterey County, CA
"Monterey County, CA",2005.0,40.0,Monterey County, CA
"Monterey County, CA",2006.0,41.0,Monterey County, CA
"Monterey County, CA",2007.0,15.0,Monterey County, CA
"Monterey County, CA",2008.0,33.0,Monterey County, CA
"Monterey County, CA",2009.0,33.0,Monterey County, CA
"Monterey County, CA",2010.0,36.0,Monterey County, CA
"Monterey County, CA",2011.0,37.0,Monterey County, CA
"Monterey County, CA",2012.0,37.0,Monterey County, CA
"Monterey County, CA",2013.0,50.0,Monterey County, CA
"Monterey County, CA",2014.0,37.0,Monterey County, CA
"Monterey County, CA",2015.0,38.0,Monterey County, CA
"Montgomery County, AL",2004.0,10.0,Montgomery County, AL
"Montgomery County, AL",2006.0,12.0,Montgomery County, AL
"Montgomery County, AL",2009.0,11.0,Montgomery County, AL
"Montgomery County, AL",2010.0,16.0,Montgomery County, AL
"Montgomery County, AL",2012.0,15.0,Montgomery County, AL
"Montgomery County, AL",2014.0,18.0,Montgomery County, AL
"Montgomery County, AL",2015.0,12.0,Montgomery County, AL
"Montgomery County, IN",2011.0,11.0,Montgomery County, IN
"Montgomery County, IN",2012.0,12.0,Montgomery County, IN
"Montgomery County, KY",2008.0,13.0,Montgomery County, KY
"Montgomery County, MD",2003.0,28.0,Montgomery County, MD
"Montgomery County, MD",2004.0,29.0,Montgomery County, MD
"Montgomery County, MD",2005.0,29.0,Montgomery County, MD
"Montgomery County, MD",2006.0,38.0,Montgomery County, MD
"Montgomery County, MD",2007.0,40.0,Montgomery County, MD
"Montgomery County, MD",2008.0,31.0,Montgomery County, MD
"Montgomery County, MD",2009.0,31.0,Montgomery County, MD
"Montgomery County, MD",2010.0,18.0,Montgomery County, MD
"Montgomery County, MD",2011.0,33.0,Montgomery County, MD
"Montgomery County, MD",2012.0,49.0,Montgomery County, MD
"Montgomery County, MD",2013.0,47.0,Montgomery County, MD
"Montgomery County, MD",2014.0,61.0,Montgomery County, MD
"Montgomery County, MD",2015.0,80.0,Montgomery County, MD
"Montgomery County, OH",2003.0,52.0,Montgomery County, OH
"Montgomery County, OH",2004.0,126.0,Montgomery County, OH
"Montgomery County, OH",2005.0,113.0,Montgomery County, OH
"Montgomery County, OH",2006.0,124.0,Montgomery County, OH
"Montgomery County, OH",2007.0,131.0,Montgomery County, OH
"Montgomery County, OH",2008.0,145.0,Montgomery County, OH
"Montgomery County, OH",2009.0,92.0,Montgomery County, OH
"Montgomery County, OH",2010.0,114.0,Montgomery County, OH
"Montgomery County, OH",2011.0,119.0,Montgomery County, OH
"Montgomery County, OH",2012.0,150.0,Montgomery County, OH
"Montgomery County, OH",2013.0,199.0,Montgomery County, OH
"Montgomery County, OH",2014.0,251.0,Montgomery County, OH
"Montgomery County, OH",2015.0,240.0,Montgomery County, OH
"Montgomery County, PA",2003.0,56.0,Montgomery County, PA
"Montgomery County, PA",2004.0,63.0,Montgomery County, PA
"Montgomery County, PA",2005.0,63.0,Montgomery County, PA
"Montgomery County, PA",2006.0,113.0,Montgomery County, PA
"Montgomery County, PA",2007.0,75.0,Montgomery County, PA
"Montgomery County, PA",2008.0,83.0,Montgomery County, PA
"Montgomery County, PA",2009.0,78.0,Montgomery County, PA
"Montgomery County, PA",2010.0,84.0,Montgomery County, PA
"Montgomery County, PA",2011.0,91.0,Montgomery County, PA
"Montgomery County, PA",2012.0,109.0,Montgomery County, PA
"Montgomery County, PA",2013.0,119.0,Montgomery County, PA
"Montgomery County, PA",2014.0,120.0,Montgomery County, PA
"Montgomery County, PA",2015.0,138.0,Montgomery County, PA
"Montgomery County, TN",2005.0,14.0,Montgomery County, TN
"Montgomery County, TN",2007.0,15.0,Montgomery County, TN
"Montgomery County, TN",2009.0,15.0,Montgomery County, TN
"Montgomery County, TN",2010.0,17.0,Montgomery County, TN
"Montgomery County, TN",2011.0,18.0,Montgomery County, TN
"Montgomery County, TN",2012.0,23.0,Montgomery County, TN
"Montgomery County, TN",2013.0,22.0,Montgomery County, TN
"Montgomery County, TN",2014.0,22.0,Montgomery County, TN
"Montgomery County, TN",2015.0,23.0,Montgomery County, TN
"Montgomery County, TX",2003.0,45.0,Montgomery County, TX
"Montgomery County, TX",2004.0,28.0,Montgomery County, TX
"Montgomery County, TX",2005.0,41.0,Montgomery County, TX
"Montgomery County, TX",2006.0,73.0,Montgomery County, TX
"Montgomery County, TX",2007.0,58.0,Montgomery County, TX
"Montgomery County, TX",2008.0,51.0,Montgomery County, TX
"Montgomery County, TX",2009.0,54.0,Montgomery County, TX
"Montgomery County, TX",2010.0,30.0,Montgomery County, TX
"Montgomery County, TX",2011.0,32.0,Montgomery County, TX
"Montgomery County, TX",2012.0,33.0,Montgomery County, TX
"Montgomery County, TX",2013.0,41.0,Montgomery County, TX
"Montgomery County, TX",2014.0,31.0,Montgomery County, TX
"Montgomery County, TX",2015.0,48.0,Montgomery County, TX
"Montgomery County, VA",2005.0,10.0,Montgomery County, VA
"Montgomery County, VA",2008.0,11.0,Montgomery County, VA
"Montgomery County, VA",2009.0,12.0,Montgomery County, VA
"Montgomery County, VA",2011.0,13.0,Montgomery County, VA
"Moore County, NC",2014.0,11.0,Moore County, NC
"Moore County, NC",2015.0,11.0,Moore County, NC
"Morgan County, AL",2004.0,11.0,Morgan County, AL
"Morgan County, AL",2005.0,10.0,Morgan County, AL
"Morgan County, AL",2006.0,12.0,Morgan County, AL
"Morgan County, AL",2007.0,15.0,Morgan County, AL
"Morgan County, AL",2008.0,17.0,Morgan County, AL
"Morgan County, AL",2009.0,28.0,Morgan County, AL
"Morgan County, AL",2010.0,13.0,Morgan County, AL
"Morgan County, AL",2011.0,14.0,Morgan County, AL
"Morgan County, AL",2012.0,18.0,Morgan County, AL
"Morgan County, AL",2013.0,18.0,Morgan County, AL
"Morgan County, AL",2015.0,20.0,Morgan County, AL
"Morgan County, IN",2009.0,18.0,Morgan County, IN
"Morgan County, IN",2010.0,15.0,Morgan County, IN
"Morgan County, IN",2012.0,23.0,Morgan County, IN
"Morgan County, IN",2013.0,11.0,Morgan County, IN
"Morgan County, IN",2014.0,17.0,Morgan County, IN
"Morgan County, IN",2015.0,19.0,Morgan County, IN
"Morgan County, TN",2015.0,10.0,Morgan County, TN
"Morris County, NJ",2003.0,30.0,Morris County, NJ
"Morris County, NJ",2004.0,18.0,Morris County, NJ
"Morris County, NJ",2005.0,24.0,Morris County, NJ
"Morris County, NJ",2006.0,23.0,Morris County, NJ
"Morris County, NJ",2007.0,18.0,Morris County, NJ
"Morris County, NJ",2008.0,27.0,Morris County, NJ
"Morris County, NJ",2010.0,32.0,Morris County, NJ
"Morris County, NJ",2011.0,34.0,Morris County, NJ
"Morris County, NJ",2012.0,49.0,Morris County, NJ
"Morris County, NJ",2013.0,39.0,Morris County, NJ
"Morris County, NJ",2014.0,41.0,Morris County, NJ
"Morris County, NJ",2015.0,44.0,Morris County, NJ
"Multnomah County, OR",2003.0,129.0,Multnomah County, OR
"Multnomah County, OR",2004.0,129.0,Multnomah County, OR
"Multnomah County, OR",2005.0,136.0,Multnomah County, OR
"Multnomah County, OR",2006.0,140.0,Multnomah County, OR
"Multnomah County, OR",2007.0,165.0,Multnomah County, OR
"Multnomah County, OR",2008.0,141.0,Multnomah County, OR
"Multnomah County, OR",2009.0,133.0,Multnomah County, OR
"Multnomah County, OR",2010.0,126.0,Multnomah County, OR
"Multnomah County, OR",2011.0,142.0,Multnomah County, OR
"Multnomah County, OR",2012.0,126.0,Multnomah County, OR
"Multnomah County, OR",2013.0,118.0,Multnomah County, OR
"Multnomah County, OR",2014.0,126.0,Multnomah County, OR
"Multnomah County, OR",2015.0,128.0,Multnomah County, OR
"Murray County, GA",2008.0,11.0,Murray County, GA
"Murray County, GA",2010.0,10.0,Murray County, GA
"Murray County, GA",2011.0,15.0,Murray County, GA
"Murray County, GA",2012.0,10.0,Murray County, GA
"Murray County, GA",2013.0,10.0,Murray County, GA
"Murray County, GA",2014.0,10.0,Murray County, GA
"Muscogee County, GA",2003.0,13.0,Muscogee County, GA
"Muscogee County, GA",2008.0,11.0,Muscogee County, GA
"Muscogee County, GA",2009.0,14.0,Muscogee County, GA
"Muscogee County, GA",2010.0,23.0,Muscogee County, GA
"Muscogee County, GA",2011.0,21.0,Muscogee County, GA
"Muscogee County, GA",2012.0,21.0,Muscogee County, GA
"Muscogee County, GA",2013.0,11.0,Muscogee County, GA
"Muscogee County, GA",2014.0,21.0,Muscogee County, GA
"Muscogee County, GA",2015.0,14.0,Muscogee County, GA
"Muskegon County, MI",2003.0,12.0,Muskegon County, MI
"Muskegon County, MI",2004.0,12.0,Muskegon County, MI
"Muskegon County, MI",2005.0,14.0,Muskegon County, MI
"Muskegon County, MI",2006.0,15.0,Muskegon County, MI
"Muskegon County, MI",2007.0,27.0,Muskegon County, MI
"Muskegon County, MI",2008.0,14.0,Muskegon County, MI
"Muskegon County, MI",2009.0,19.0,Muskegon County, MI
"Muskegon County, MI",2010.0,28.0,Muskegon County, MI
"Muskegon County, MI",2011.0,23.0,Muskegon County, MI
"Muskegon County, MI",2012.0,17.0,Muskegon County, MI
"Muskegon County, MI",2013.0,33.0,Muskegon County, MI
"Muskegon County, MI",2014.0,44.0,Muskegon County, MI
"Muskegon County, MI",2015.0,30.0,Muskegon County, MI
"Muskingum County, OH",2013.0,10.0,Muskingum County, OH
"Muskingum County, OH",2015.0,13.0,Muskingum County, OH
"Muskogee County, OK",2004.0,14.0,Muskogee County, OK
"Muskogee County, OK",2007.0,12.0,Muskogee County, OK
"Muskogee County, OK",2008.0,16.0,Muskogee County, OK
"Muskogee County, OK",2009.0,15.0,Muskogee County, OK
"Muskogee County, OK",2010.0,16.0,Muskogee County, OK
"Muskogee County, OK",2011.0,15.0,Muskogee County, OK
"Muskogee County, OK",2012.0,12.0,Muskogee County, OK
"Muskogee County, OK",2013.0,14.0,Muskogee County, OK
"Muskogee County, OK",2014.0,28.0,Muskogee County, OK
"Muskogee County, OK",2015.0,18.0,Muskogee County, OK
"Nacogdoches County, TX",2015.0,15.0,Nacogdoches County, TX
"Napa County, CA",2003.0,13.0,Napa County, CA
"Napa County, CA",2007.0,10.0,Napa County, CA
"Napa County, CA",2008.0,11.0,Napa County, CA
"Napa County, CA",2009.0,11.0,Napa County, CA
"Napa County, CA",2010.0,13.0,Napa County, CA
"Napa County, CA",2012.0,14.0,Napa County, CA
"Napa County, CA",2013.0,12.0,Napa County, CA
"Napa County, CA",2014.0,11.0,Napa County, CA
"Napa County, CA",2015.0,17.0,Napa County, CA
"Nash County, NC",2006.0,10.0,Nash County, NC
"Nash County, NC",2011.0,10.0,Nash County, NC
"Nash County, NC",2012.0,14.0,Nash County, NC
"Nash County, NC",2013.0,11.0,Nash County, NC
"Nash County, NC",2015.0,10.0,Nash County, NC
"Nassau County, FL",2004.0,13.0,Nassau County, FL
"Nassau County, FL",2005.0,17.0,Nassau County, FL
"Nassau County, FL",2007.0,10.0,Nassau County, FL
"Nassau County, FL",2008.0,17.0,Nassau County, FL
"Nassau County, FL",2009.0,10.0,Nassau County, FL
"Nassau County, FL",2010.0,14.0,Nassau County, FL
"Nassau County, FL",2011.0,13.0,Nassau County, FL
"Nassau County, FL",2012.0,16.0,Nassau County, FL
"Nassau County, FL",2013.0,14.0,Nassau County, FL
"Nassau County, NY",2003.0,32.0,Nassau County, NY
"Nassau County, NY",2004.0,26.0,Nassau County, NY
"Nassau County, NY",2005.0,28.0,Nassau County, NY
"Nassau County, NY",2006.0,114.0,Nassau County, NY
"Nassau County, NY",2007.0,102.0,Nassau County, NY
"Nassau County, NY",2008.0,110.0,Nassau County, NY
"Nassau County, NY",2009.0,106.0,Nassau County, NY
"Nassau County, NY",2010.0,105.0,Nassau County, NY
"Nassau County, NY",2011.0,133.0,Nassau County, NY
"Nassau County, NY",2012.0,145.0,Nassau County, NY
"Nassau County, NY",2013.0,157.0,Nassau County, NY
"Nassau County, NY",2014.0,156.0,Nassau County, NY
"Nassau County, NY",2015.0,177.0,Nassau County, NY
"Natrona County, WY",2009.0,12.0,Natrona County, WY
"Natrona County, WY",2010.0,10.0,Natrona County, WY
"Natrona County, WY",2012.0,12.0,Natrona County, WY
"Natrona County, WY",2013.0,14.0,Natrona County, WY
"Natrona County, WY",2014.0,17.0,Natrona County, WY
"Natrona County, WY",2015.0,13.0,Natrona County, WY
"Navajo County, AZ",2004.0,12.0,Navajo County, AZ
"Navajo County, AZ",2006.0,10.0,Navajo County, AZ
"Navajo County, AZ",2007.0,15.0,Navajo County, AZ
"Navajo County, AZ",2009.0,17.0,Navajo County, AZ
"Navajo County, AZ",2010.0,13.0,Navajo County, AZ
"Navajo County, AZ",2011.0,11.0,Navajo County, AZ
"Navajo County, AZ",2012.0,17.0,Navajo County, AZ
"Navajo County, AZ",2013.0,22.0,Navajo County, AZ
"Navajo County, AZ",2014.0,18.0,Navajo County, AZ
"Navajo County, AZ",2015.0,10.0,Navajo County, AZ
"Nevada County, CA",2005.0,11.0,Nevada County, CA
"Nevada County, CA",2006.0,10.0,Nevada County, CA
"Nevada County, CA",2007.0,11.0,Nevada County, CA
"Nevada County, CA",2008.0,11.0,Nevada County, CA
"Nevada County, CA",2011.0,12.0,Nevada County, CA
"Nevada County, CA",2012.0,22.0,Nevada County, CA
"Nevada County, CA",2013.0,23.0,Nevada County, CA
"Nevada County, CA",2014.0,16.0,Nevada County, CA
"Nevada County, CA",2015.0,17.0,Nevada County, CA
"New Castle County, DE",2003.0,41.0,New Castle County, DE
"New Castle County, DE",2004.0,54.0,New Castle County, DE
"New Castle County, DE",2005.0,37.0,New Castle County, DE
"New Castle County, DE",2006.0,41.0,New Castle County, DE
"New Castle County, DE",2007.0,50.0,New Castle County, DE
"New Castle County, DE",2008.0,67.0,New Castle County, DE
"New Castle County, DE",2009.0,60.0,New Castle County, DE
"New Castle County, DE",2010.0,70.0,New Castle County, DE
"New Castle County, DE",2011.0,72.0,New Castle County, DE
"New Castle County, DE",2012.0,65.0,New Castle County, DE
"New Castle County, DE",2013.0,88.0,New Castle County, DE
"New Castle County, DE",2014.0,101.0,New Castle County, DE
"New Castle County, DE",2015.0,95.0,New Castle County, DE
"New Hanover County, NC",2003.0,20.0,New Hanover County, NC
"New Hanover County, NC",2004.0,23.0,New Hanover County, NC
"New Hanover County, NC",2005.0,36.0,New Hanover County, NC
"New Hanover County, NC",2006.0,19.0,New Hanover County, NC
"New Hanover County, NC",2007.0,20.0,New Hanover County, NC
"New Hanover County, NC",2008.0,31.0,New Hanover County, NC
"New Hanover County, NC",2009.0,25.0,New Hanover County, NC
"New Hanover County, NC",2010.0,28.0,New Hanover County, NC
"New Hanover County, NC",2011.0,36.0,New Hanover County, NC
"New Hanover County, NC",2012.0,30.0,New Hanover County, NC
"New Hanover County, NC",2013.0,35.0,New Hanover County, NC
"New Hanover County, NC",2014.0,34.0,New Hanover County, NC
"New Hanover County, NC",2015.0,50.0,New Hanover County, NC
"New Haven County, CT",2003.0,70.0,New Haven County, CT
"New Haven County, CT",2004.0,87.0,New Haven County, CT
"New Haven County, CT",2005.0,96.0,New Haven County, CT
"New Haven County, CT",2006.0,114.0,New Haven County, CT
"New Haven County, CT",2007.0,104.0,New Haven County, CT
"New Haven County, CT",2008.0,106.0,New Haven County, CT
"New Haven County, CT",2009.0,110.0,New Haven County, CT
"New Haven County, CT",2010.0,97.0,New Haven County, CT
"New Haven County, CT",2011.0,112.0,New Haven County, CT
"New Haven County, CT",2012.0,97.0,New Haven County, CT
"New Haven County, CT",2013.0,143.0,New Haven County, CT
"New Haven County, CT",2014.0,136.0,New Haven County, CT
"New Haven County, CT",2015.0,192.0,New Haven County, CT
"New London County, CT",2003.0,18.0,New London County, CT
"New London County, CT",2004.0,25.0,New London County, CT
"New London County, CT",2005.0,16.0,New London County, CT
"New London County, CT",2006.0,27.0,New London County, CT
"New London County, CT",2007.0,24.0,New London County, CT
"New London County, CT",2008.0,22.0,New London County, CT
"New London County, CT",2009.0,30.0,New London County, CT
"New London County, CT",2010.0,24.0,New London County, CT
"New London County, CT",2011.0,35.0,New London County, CT
"New London County, CT",2012.0,43.0,New London County, CT
"New London County, CT",2013.0,58.0,New London County, CT
"New London County, CT",2014.0,49.0,New London County, CT
"New London County, CT",2015.0,67.0,New London County, CT
"New York County, NY",2003.0,205.0,New York County, NY
"New York County, NY",2004.0,148.0,New York County, NY
"New York County, NY",2005.0,197.0,New York County, NY
"New York County, NY",2006.0,218.0,New York County, NY
"New York County, NY",2007.0,147.0,New York County, NY
"New York County, NY",2008.0,136.0,New York County, NY
"New York County, NY",2009.0,132.0,New York County, NY
"New York County, NY",2010.0,114.0,New York County, NY
"New York County, NY",2011.0,142.0,New York County, NY
"New York County, NY",2012.0,158.0,New York County, NY
"New York County, NY",2013.0,172.0,New York County, NY
"New York County, NY",2014.0,172.0,New York County, NY
"New York County, NY",2015.0,188.0,New York County, NY
"Newport County, RI",2004.0,10.0,Newport County, RI
"Newport County, RI",2006.0,10.0,Newport County, RI
"Newport County, RI",2013.0,15.0,Newport County, RI
"Newport News city, VA",2003.0,10.0,Newport News city, VA
"Newport News city, VA",2004.0,16.0,Newport News city, VA
"Newport News city, VA",2006.0,17.0,Newport News city, VA
"Newport News city, VA",2009.0,19.0,Newport News city, VA
"Newport News city, VA",2010.0,11.0,Newport News city, VA
"Newport News city, VA",2013.0,15.0,Newport News city, VA
"Newport News city, VA",2014.0,24.0,Newport News city, VA
"Newport News city, VA",2015.0,20.0,Newport News city, VA
"Newton County, GA",2007.0,10.0,Newton County, GA
"Newton County, GA",2009.0,13.0,Newton County, GA
"Newton County, GA",2011.0,10.0,Newton County, GA
"Newton County, GA",2013.0,10.0,Newton County, GA
"Newton County, GA",2015.0,12.0,Newton County, GA
"Niagara County, NY",2006.0,12.0,Niagara County, NY
"Niagara County, NY",2007.0,13.0,Niagara County, NY
"Niagara County, NY",2008.0,28.0,Niagara County, NY
"Niagara County, NY",2009.0,14.0,Niagara County, NY
"Niagara County, NY",2010.0,29.0,Niagara County, NY
"Niagara County, NY",2011.0,18.0,Niagara County, NY
"Niagara County, NY",2012.0,27.0,Niagara County, NY
"Niagara County, NY",2013.0,30.0,Niagara County, NY
"Niagara County, NY",2014.0,28.0,Niagara County, NY
"Niagara County, NY",2015.0,48.0,Niagara County, NY
"Nicholas County, WV",2011.0,13.0,Nicholas County, WV
"Nicholas County, WV",2012.0,11.0,Nicholas County, WV
"Nicholas County, WV",2013.0,10.0,Nicholas County, WV
"Norfolk County, MA",2003.0,41.0,Norfolk County, MA
"Norfolk County, MA",2004.0,47.0,Norfolk County, MA
"Norfolk County, MA",2005.0,72.0,Norfolk County, MA
"Norfolk County, MA",2006.0,67.0,Norfolk County, MA
"Norfolk County, MA",2007.0,60.0,Norfolk County, MA
"Norfolk County, MA",2008.0,72.0,Norfolk County, MA
"Norfolk County, MA",2009.0,68.0,Norfolk County, MA
"Norfolk County, MA",2010.0,60.0,Norfolk County, MA
"Norfolk County, MA",2011.0,80.0,Norfolk County, MA
"Norfolk County, MA",2012.0,75.0,Norfolk County, MA
"Norfolk County, MA",2013.0,79.0,Norfolk County, MA
"Norfolk County, MA",2014.0,118.0,Norfolk County, MA
"Norfolk County, MA",2015.0,159.0,Norfolk County, MA
"Norfolk city, VA",2003.0,10.0,Norfolk city, VA
"Norfolk city, VA",2004.0,15.0,Norfolk city, VA
"Norfolk city, VA",2005.0,20.0,Norfolk city, VA
"Norfolk city, VA",2006.0,21.0,Norfolk city, VA
"Norfolk city, VA",2007.0,36.0,Norfolk city, VA
